GISJOIN,undergrad_pct
G4201170950300,17.05
G4200410010700,41.69
G4200410011200,40.25
G4200410011400,45.34
G4200410011500,58.81
G4200410011602,60.62
G4200450409300,56.54
G4200430021300,17.58
G4200430021400,27.62
G4200430021500,17.41
G4200430021600,19.48
G4200730011000,28.79
G4200270010200,13.9
G4200270010400,25.35
G4200170105013,53.88
G4200270010300,32.15
G4200030490003,54.53
G4200030480200,52.92
G4200030490004,42.48
G4200030408002,63.31
G4200030427200,39.5
G4200030431400,47.53
G4200030513000,25.75
G4200030411002,85.6
G4200410011606,52.84
G4400030020500,26.42
G4400030020300,13.49
G4400030021401,37.68
G4400070012104,30.91
G4400070011902,51.36
G4400070011901,34.95
G4400070012103,53.17
G4400070014400,48.08
G4400070010501,32.04
G4400070015600,26.4
G4400070012900,27.4
G4400070018400,27.39
G4400070018100,16.07
G4400070018200,26.63
G4400070018300,14.6
G4400070013800,44.23
G4200130101800,27.69
G4200130011002,23.17
G4200730011700,19.1
G4201150032600,27.63
G4201150032100,27.33
G4200170103700,45.57
G4200170101506,28.79
G4200170101605,37.29
G4200170101607,46.28
G4200030418000,51.68
G4200170101609,38.11
G4200790211201,53.95
G4200190912702,51.05
G4200190912404,80.23
G4200210011100,32.02
G4200890300311,23.08
G4200890301204,28.33
G4200210012800,27.17
G4200710012403,34.21
G4200710012404,21.09
G4200410012701,33.33
G4200410012702,15.56
G4201330020710,21.57
G4201330021100,26.93
G4200790210300,17.03
G4201330010120,29.36
G4200410011902,31.11
G4200070605400,21.29
G4200070605500,39.03
G4200190902100,54.91
G4200190902200,33.95
G4200190903100,53.61
G4200190902500,29.24
G4200270010100,19.03
G4200270011901,60.89
G4200270010600,15.12
G4200270010700,29.94
G4200030451101,66.43
G4200030521500,45.9
G4200030430200,44.16
G4200030320400,15.3
G4200030526302,50.22
G4200410011608,42.23
G4200410011002,48.17
G4200030411001,86.42
G4200030409002,88.83
G4400030020101,34.28
G4400030020603,32.56
G4400030021200,29.46
G4400030020901,68.92
G4400070014502,36.33
G4400070014800,40.12
G4400070015000,29.93
G4400070015100,9.64
G4400070015200,19.85
G4400070015300,20.64
G4400070015400,11.95
G4400070013101,32.48
G4400070000200,32.38
G4400070000400,9.22
G4400070000102,18.44
G4400070000500,6.51
G4400070000600,18.93
G4200450409601,89.14
G4200450407901,78.62
G4200450403702,19.32
G4200170105006,63.39
G4200170101504,53.69
G4200170105008,52.62
G4200170100406,46.78
G4200030419000,50.78
G4200790213400,44.77
G4200030261500,34.24
G4200030262000,17.09
G4200210011800,23.67
G4200210012600,55.07
G4200210012200,27.15
G4201010011000,12.26
G4201010011100,13.08
G4201010011300,29.2
G4201010011400,35.51
G4201010011500,37.31
G4201010011800,37.57
G4201010011900,28.49
G4201010012000,57.77
G4200710011705,55.35
G4200710011704,49.33
G4200330331402,23.18
G4200330331401,25.26
G4200430024900,14.45
G4200430025000,15.8
G4200790212300,20.86
G4201330023400,31.62
G4200730011800,11.99
G4200730010700,27.48
G4200730011200,26.61
G4200070605100,30.79
G4200070605800,25.6
G4200210000700,48.63
G4200450407806,64.64
G4200450407903,71.6
G4200170105508,88.35
G4201090070701,33.6
G4200410011301,61.03
G4200770006204,66.87
G4200030456004,60.47
G4200030526102,36.62
G4200030496200,36.38
G4200030480300,37.39
G4200030412003,81.43
G4200030563201,74.47
G4200030409001,80.3
G4200030241300,44.84
G4200030563202,70.12
G4400030021402,25.21
G4400090050500,61.63
G4400090050103,39.69
G4400090050901,40.92
G4400090050600,44.85
G4400070015500,12.92
G4400070015700,24.81
G4400070015800,30.01
G4400070016000,33.87
G4400070016100,27.2
G4400070016300,35.34
G4400070000700,29.72
G4400070000800,86.73
G4400070000900,65.98
G4400070001000,50.96
G4400070001100,60.95
G4400070001200,18.48
G4400070001300,40.41
G4400070001500,31.57
G4200450401101,41.01
G4200450400401,31.51
G4200450407801,52.17
G4200450408101,55.81
G4200170102003,60.18
G4200170102104,57.79
G4200170103300,43.64
G4200030401200,24.41
G4200030401300,26.75
G4200030270300,33.27
G4201110020602,8.12
G4201110021904,20.0
G4201110021903,13.64
G4201110020802,19.15
G4201110020801,18.2
G4200170102004,49.4
G4201010012100,48.75
G4201070000901,20.89
G4201070000902,15.17
G4200710013303,45.83
G4200710011901,81.85
G4200270011201,38.75
G4200370051300,32.3
G4200370050100,21.62
G4200370050600,28.67
G4201330021420,27.36
G4201330023710,28.11
G4201330001100,7.14
G4201330000500,9.82
G4201330020921,21.66
G4201330022500,34.6
G4201330022920,31.55
G4201290803902,41.16
G4201290803901,49.03
G4201170950700,22.71
G4201170951000,13.8
G4200430021700,12.55
G4200310160101,22.39
G4200290300800,46.72
G4200290305102,31.8
G4200770006905,54.93
G4200770005402,42.13
G4201050950200,18.14
G4200030414101,66.84
G4200030429100,56.55
G4200030521100,41.13
G4200030496101,38.37
G4200030565200,45.53
G4200030565100,63.05
G4200030261300,34.08
G4200030271600,22.98
G4400090051304,70.11
G4400090051306,66.04
G4400090050801,27.59
G4400070011701,42.66
G4400070012300,34.53
G4400050041702,38.01
G4400070001900,12.55
G4400070002200,23.18
G4400070002300,52.59
G4400070002500,65.14
G4200450408400,93.01
G4200450409902,55.54
G4200450410200,72.81
G4200450401104,44.21
G4200170103900,46.78
G4200170104603,66.71
G4200170100408,10.98
G4200890300502,44.97
G4200170101900,64.98
G4200650950600,17.97
G4200650950200,12.99
G4200170102102,39.56
G4200170102500,33.76
G4200170102600,33.14
G4200170102801,33.29
G4200170103101,32.69
G4200170103102,28.37
G4201070001902,10.34
G4201070001901,26.61
G4201010013100,68.01
G4201010013500,72.42
G4200070605700,16.22
G4201010003002,49.31
G4200210013000,28.55
G4200210013300,30.84
G4200370050400,34.55
G4200370051500,25.28
G4200370050700,19.14
G4200370050500,21.7
G4200370050200,22.66
G4201330000100,34.84
G4201330000300,7.54
G4201330000400,7.32
G4200270012100,28.13
G4201290802101,74.78
G4201290802600,27.38
G4201290804600,27.53
G4201290803501,65.55
G4201170950900,25.7
G4200990030202,22.6
G4200990030201,22.02
G4200290302706,61.61
G4200290303501,73.49
G4200290303502,81.19
G4200290306503,31.12
G4200190910400,50.43
G4200190911000,34.08
G4200330330200,39.21
G4200330330300,33.09
G4201030950702,23.04
G4200030427100,48.26
G4200030491101,67.3
G4200030452000,52.01
G4200030459102,58.34
G4200030451300,64.39
G4200030439000,55.05
G4200030521200,53.77
G4200030562901,42.3
G4200030161000,18.23
G4200170100207,25.41
G4200170100210,39.16
G4200170100211,43.28
G4400090051502,59.98
G4400090041500,42.39
G4400090051305,58.09
G4400070013102,45.8
G4400070012601,36.33
G4400070002600,13.78
G4400070002700,17.59
G4400050041701,52.44
G4400070003100,66.19
G4400070003300,79.78
G4400070003400,91.41
G4400070003500,84.32
G4400070003602,88.52
G4200450401200,56.4
G4200450401302,50.74
G4200450401402,21.89
G4200130011001,16.68
G4200130011600,16.17
G4200130100300,22.27
G4200650951000,12.8
G4200650951100,30.51
G4200170103103,23.42
G4200170104100,33.67
G4200170104400,66.55
G4200170104502,74.49
G4200010030901,13.57
G4201070000500,5.63
G4201010031401,10.62
G4201010013401,83.06
G4201010018002,20.97
G4201010013800,56.05
G4201010013900,55.8
G4201010014100,39.82
G4201070000800,14.33
G4201070001000,18.05
G4201070001500,20.63
G4201070002100,13.18
G4200210010100,22.53
G4201070002800,9.89
G4201070003100,33.97
G4201070003300,31.06
G4200370051400,28.93
G4200370050800,32.02
G4201330001600,36.49
G4201290805800,41.42
G4201290807000,26.88
G4200210000300,10.39
G4200450410601,37.65
G4200210000500,14.21
G4201170950400,22.42
G4201170950200,20.0
G4201170950100,13.95
G4200290311401,36.25
G4200290311500,39.83
G4200190911400,28.24
G4200190911600,36.91
G4200470950500,23.67
G4200910204007,52.19
G4200910201006,79.2
G4200910201100,41.08
G4200910201204,63.95
G4200910201301,59.57
G4200910204500,85.19
G4200490012202,62.39
G4200030261400,54.96
G4200490000400,30.78
G4200910200505,60.67
G4200030110600,75.58
G4200030477200,44.99
G4200030474201,80.72
G4200170100212,38.38
G4201250775200,18.73
G4200170100102,44.9
G4200170100103,15.05
G4200130010701,47.21
G4400090050402,58.97
G4400090050102,66.59
G4400070014600,56.25
G4400070014501,61.83
G4400070003700,82.65
G4400070010101,47.33
G4400070010200,31.89
G4400090050702,28.73
G4400090050701,34.51
G4400070000301,16.82
G4400070002802,15.12
G4400070001601,20.79
G4400070001602,13.28
G4200130100500,16.19
G4200130100600,24.13
G4200710012103,34.05
G4200590970501,51.81
G4200450402700,18.5
G4200650950800,16.71
G4200470950900,14.71
G4200030320600,46.89
G4200010030803,28.23
G4200010030103,38.62
G4200010030104,12.87
G4201070002300,19.48
G4200070605600,26.59
G4200770006800,26.64
G4200770006902,30.59
G4200770006903,55.54
G4200210010500,26.27
G4201010033701,35.26
G4201010033702,34.84
G4201010020102,26.95
G4201010031101,13.74
G4201010031102,8.76
G4201010019502,16.55
G4201010019501,17.87
G4201250746301,74.29
G4201250746302,71.71
G4201250796000,22.0
G4201250795900,35.23
G4200070605300,24.67
G4200410012600,28.68
G4200770005505,44.97
G4200770005506,45.99
G4200110010304,44.0
G4200430023500,15.66
G4200430023700,20.73
G4200430023800,22.73
G4200210013400,23.87
G4200290311600,21.64
G4200770000101,16.35
G4200770006402,42.37
G4200910204702,71.32
G4200910205000,65.26
G4200910207201,31.15
G4200910207202,29.68
G4200750000500,22.3
G4200910206801,78.34
G4200910205501,73.07
G4200910203000,70.46
G4200910201407,67.9
G4200030526201,39.16
G4200030425000,31.64
G4200130011202,56.9
G4200130011201,50.76
G4200130010404,31.71
G4200130011102,45.91
G4200130010403,25.43
G4400090051000,60.15
G4400050041200,57.84
G4400070010300,30.18
G4400070012401,39.69
G4400070011404,54.07
G4400070000302,17.44
G4400070002801,41.33
G4400070011405,64.86
G4200450402800,28.97
G4200450402900,17.1
G4200450403001,24.47
G4200450400301,14.81
G4200450400402,10.09
G4200170980000,0.0
G4200790212100,27.79
G4200790212200,26.33
G4200790212700,23.41
G4200010030902,24.18
G4200010030801,15.1
G4200770007000,42.43
G4200450404700,27.09
G4200450406500,21.4
G4200450401502,50.42
G4200310160701,24.52
G4201010028902,22.71
G4201010033101,20.58
G4201010033102,35.72
G4201010031501,28.31
G4200070603900,30.31
G4200070601700,31.74
G4201010001102,93.62
G4201010000803,96.92
G4201010014400,74.68
G4201010036600,79.33
G4201330010400,28.32
G4200910206905,56.75
G4200770005704,40.0
G4200410011803,40.71
G4200410010201,48.96
G4200410013000,18.38
G4200430024502,40.3
G4200430025400,23.02
G4200210010600,33.33
G4200770005301,28.74
G4200450407600,86.58
G4200750000401,9.68
G4200750003902,25.41
G4200490002900,62.5
G4200910207004,44.42
G4200910203403,48.76
G4200910200301,46.31
G4200910206007,65.52
G4200910201203,89.97
G4200030020100,82.07
G4200910201704,30.71
G4200030413500,68.7
G4200030426300,60.16
G4200030429600,56.79
G4200030415002,51.66
G4200130010702,32.77
G4200130011101,26.12
G4200910201411,70.31
G4400050040303,40.67
G4400010030300,73.06
G4400010030100,73.22
G4400070011600,66.75
G4400070003601,85.12
G4400070013202,31.02
G4400070013900,50.08
G4400050040900,65.58
G4400030021901,21.33
G4400030021902,23.69
G4400030022202,60.54
G4200450400600,38.12
G4200450400700,40.32
G4200450400801,35.29
G4200170101610,41.64
G4200170101802,64.87
G4200790212800,57.47
G4201250754300,16.27
G4201250754400,8.66
G4201250754500,29.11
G4200170101405,37.17
G4200170101503,47.42
G4200010030802,27.71
G4201330010300,33.53
G4200030980000,0.0
G4200030564100,81.15
G4200370051102,49.55
G4200370051101,49.89
G4200310160201,23.38
G4200210012500,33.73
G4201070002400,11.89
G4201010035701,48.18
G4201070002200,22.66
G4201010035702,30.35
G4201070002700,25.57
G4201010017201,28.1
G4201010980800,0.0
G4201010008601,82.96
G4201010037700,17.24
G4200790212900,56.74
G4200790213000,37.91
G4200790213100,38.28
G4200210013500,17.88
G4201330010520,47.51
G4201330021712,23.88
G4201330010210,32.6
G4200410012400,64.31
G4200410010600,32.7
G4200410011303,70.89
G4200850033400,9.66
G4200210011000,39.22
G4200210011500,33.28
G4200210011600,18.38
G4200210012000,23.3
G4200750003901,24.24
G4200450407700,44.62
G4200270011600,76.55
G4200270011800,70.72
G4200270012700,78.22
G4200910201406,71.36
G4200910200200,53.06
G4200910201201,83.24
G4200910201705,60.43
G4200910201706,58.7
G4200910205903,77.15
G4200910205905,69.98
G4200030488500,23.96
G4200030460002,55.58
G4200170100104,31.05
G4200170100105,49.7
G4200170100206,40.51
G4200170101404,40.52
G4400030021002,38.83
G4400030021300,37.87
G4400010030400,86.74
G4400010030200,75.22
G4400010030500,34.21
G4400010030601,44.37
G4400010030602,42.89
G4400010030700,49.86
G4400070011702,50.49
G4400070016500,78.93
G4400070012803,33.1
G4400070012801,33.8
G4400070011302,39.63
G4400030021501,36.19
G4400030021700,24.34
G4400030021903,43.87
G4400050040105,84.74
G4200330331200,28.77
G4201290805100,19.18
G4201290806400,31.03
G4201290804400,26.94
G4201290803800,44.59
G4200170101505,52.31
G4200030417200,18.42
G4200030417100,39.49
G4201250754600,29.77
G4201250764000,22.05
G4201250772700,23.4
G4200450409803,74.4
G4200770006600,39.23
G4200450409903,61.65
G4200030461000,31.9
G4201070000300,22.8
G4201070001600,25.35
G4200750000402,11.2
G4200790213300,28.32
G4200790213600,16.06
G4200790213700,7.41
G4200790213800,16.15
G4201330020910,17.76
G4201330020510,30.15
G4201330023200,24.9
G4201330023100,22.3
G4200410010300,32.95
G4200410011304,51.7
G4200410012000,38.57
G4200410012100,26.06
G4200410012200,47.92
G4200410012300,35.9
G4200410012900,12.02
G4200210000600,17.72
G4200270012800,77.7
G4200450409400,69.14
G4200450409500,53.79
G4200450409602,70.01
G4200190912101,68.19
G4200190912102,48.83
G4200910206004,50.52
G4200910201302,43.27
G4200910205100,86.48
G4200910205200,88.89
G4200030523300,49.06
G4200910205906,56.28
G4200910206005,52.71
G4200030140800,82.34
G4201290808401,45.8
G4200030521402,61.32
G4200030503002,36.09
G4400030021100,32.4
G4400030020904,82.36
G4400030020200,42.97
G4400030020903,67.97
G4400030021001,37.13
G4400030980000,0.0
G4400010030800,50.92
G4400010030901,40.65
G4400010030902,48.29
G4400070010600,33.59
G4400070010701,27.3
G4400070001700,21.17
G4400070003200,71.42
G4400070014000,31.42
G4400070016400,24.35
G4400070016600,31.93
G4400070016700,21.19
G4400070016800,26.47
G4400050040104,53.75
G4400090050302,59.38
G4201290801002,31.7
G4200450401600,33.55
G4200450401700,19.23
G4200450401800,50.44
G4201250773200,23.5
G4200770006206,63.23
G4200770006311,71.14
G4200770002303,60.85
G4200770002304,63.96
G4200030437000,69.94
G4200030981800,0.0
G4200630961104,69.08
G4200630961103,58.32
G4200810010700,27.46
G4200450404800,13.16
G4200450404900,7.71
G4201070003200,21.25
G4201070000700,28.23
G4201070001200,23.89
G4200790214100,21.87
G4200790214200,30.18
G4200790214300,19.26
G4200790214400,16.73
G4200790214500,22.02
G4201330020310,40.38
G4201330021410,46.48
G4201330021720,29.13
G4201330023810,35.34
G4200410010800,40.56
G4200410010100,28.46
G4200410010900,57.35
G4200410011700,37.92
G4200450408600,75.0
G4200450408700,73.95
G4200450408800,77.76
G4200190910800,24.56
G4200190910200,21.23
G4200190912200,69.66
G4200190902900,42.41
G4200190911200,13.96
G4200190911900,54.38
G4200030101400,68.86
G4200490010304,51.71
G4200490010400,49.62
G4200030140300,88.0
G4200490010500,43.52
G4200490010700,34.63
G4200490010902,46.45
G4200910208301,45.8
G4200490003000,35.02
G4200490010104,22.83
G4200490010201,33.71
G4200030429300,50.83
G4200030414102,65.77
G4200030412002,83.26
G4200030270100,54.8
G4400030020604,22.91
G4400030020601,34.37
G4400030020800,50.69
G4400070010702,46.74
G4400070010800,11.72
G4400070010900,6.78
G4400070011000,11.74
G4400070011100,8.09
G4400070011403,50.07
G4400070011800,32.21
G4400070016900,35.92
G4400070017000,23.5
G4400070017100,24.17
G4400070017300,30.51
G4400070010502,30.94
G4400090051202,56.46
G4400090051201,55.38
G4400090990100,0.0
G4400050040304,52.35
G4200450401900,46.92
G4200450402000,49.47
G4200450402200,38.51
G4200130100700,10.08
G4200130100800,63.88
G4200130101100,29.28
G4200770009601,14.66
G4200770009602,9.02
G4200770006310,63.74
G4200770006205,60.55
G4200450405000,11.62
G4200450406700,16.38
G4200450406801,38.5
G4200450407802,56.73
G4201070003400,23.8
G4201070000400,28.91
G4201070002000,17.11
G4201070002900,25.7
G4200790210700,16.15
G4200790210800,28.07
G4200790211000,35.67
G4200690112902,28.49
G4200790215000,15.47
G4200790215100,21.52
G4201330021500,25.28
G4201110021902,13.4
G4200790215701,18.81
G4200790217100,8.61
G4200730000300,24.31
G4200410011901,40.6
G4200410011305,70.8
G4200190902800,42.21
G4200190910100,15.77
G4200190903000,38.49
G4200770005705,33.69
G4200310160300,33.08
G4200310160800,24.38
G4200310160500,18.91
G4200310160600,52.66
G4200310160900,19.3
G4200310160400,21.0
G4200910201410,68.91
G4200910201501,74.96
G4200910201408,81.56
G4200910201409,74.33
G4200490010303,47.15
G4200030040900,66.53
G4200030421100,79.7
G4200030180300,23.85
G4200030191900,45.05
G4200490011702,22.46
G4200490011801,33.27
G4200490011900,25.22
G4200030191800,37.76
G4400030022000,39.96
G4400030020400,29.94
G4400030020703,41.73
G4400070012000,50.37
G4400090050902,56.03
G4400090051503,53.26
G4400090051101,35.08
G4400090051302,58.74
G4400090050104,59.65
G4400070011200,40.17
G4400070018500,17.54
G4400070013001,28.31
G4400070011500,53.9
G4400070013201,38.75
G4400050040102,67.4
G4400050040302,29.1
G4400050040400,66.07
G4200130101400,20.63
G4201010026600,17.19
G4201010026700,21.37
G4200450403101,6.17
G4200450403103,24.42
G4200450403104,20.83
G4200770006309,42.7
G4200770006312,46.27
G4200350030701,30.88
G4200350030702,0.0
G4200450406903,38.12
G4201010034200,53.92
G4201010034400,42.21
G4201010034600,30.63
G4201010034701,36.73
G4200450403401,23.33
G4200270011905,84.32
G4201010008602,44.98
G4201070001100,21.58
G4201070001700,52.26
G4200790215200,22.76
G4200790215501,52.09
G4201010010700,19.35
G4201010010800,35.35
G4201010010600,9.76
G4201010005400,31.2
G4201010005500,22.45
G4200730000400,14.91
G4200730000700,8.01
G4200730000800,20.97
G4200730000900,14.79
G4200730001000,24.94
G4200410010400,62.63
G4200790211102,18.7
G4200210001200,12.22
G4200210010200,14.66
G4201010023800,35.97
G4201010010900,34.06
G4201010024800,17.07
G4200190910900,57.99
G4200730010100,30.46
G4200730000600,9.57
G4200730000200,21.93
G4200730011100,25.41
G4200030470400,60.39
G4200030140400,91.34
G4200910205502,94.53
G4200910205503,89.06
G4200910205600,83.25
G4200910205300,75.67
G4200030290100,10.23
G4200030475303,62.84
G4200030523200,47.41
G4200030521301,60.37
G4200030141300,80.89
G4201010003001,46.74
G4200030192000,34.75
G4201150032401,20.25
G4201150032402,28.05
G4201010036501,30.63
G4201010000801,92.29
G4400030020602,31.89
G4400030020102,25.68
G4400090050802,46.71
G4400090051102,43.1
G4400090050301,45.15
G4400070012500,35.75
G4400070010102,62.92
G4400070017400,16.1
G4400050041000,73.44
G4400050041602,46.73
G4400050040101,48.35
G4200450403200,28.02
G4200450403300,26.0
G4200450400802,56.72
G4200450400900,62.05
G4200450401000,54.15
G4201110020500,11.67
G4201110020101,39.75
G4201110020400,15.44
